node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
8,8,2,40,1.07E+06,1.07E+06,1.07E+06,1.07E+06
8,8,2,60,876492,907016,902608,895372
8,8,2,80,797841,805301,798962,800701.3333
8,8,2,100,728865,730419,731859,730381
8,8,4,0,2.78E+06,2.78E+06,2.79E+06,2.78E+06
8,8,4,20,1.88E+06,1.88E+06,1.90E+06,1.88E+06
8,8,4,40,1.43E+06,1.45E+06,1.44E+06,1.44E+06
8,8,4,60,1.18E+06,1.16E+06,1.19E+06,1.17E+06
8,8,4,80,1.00E+06,984792,1.01E+06,9.97E+05
8,8,4,100,877046,882666,866382,875364.6667
8,8,8,0,3.54E+06,3.50E+06,3.51E+06,3.51E+06
8,8,8,20,2.20E+06,2.23E+06,2.19E+06,2.21E+06
8,8,8,40,1.62E+06,1.60E+06,1.62E+06,1.61E+06
8,8,8,60,1.32E+06,1.31E+06,1.29E+06,1.30E+06
8,8,8,80,1.08E+06,1.09E+06,1.08E+06,1.08E+06
8,8,8,100,926324,938413,918122,927619.6667
8,8,16,0,3.24E+06,3.26E+06,3.28E+06,3.26E+06
8,8,16,20,2.20E+06,2.19E+06,2.15E+06,2.18E+06
8,8,16,40,1.62E+06,1.62E+06,1.60E+06,1.62E+06
8,8,16,60,1.31E+06,1.29E+06,1.30E+06,1.30E+06
8,8,16,80,1.07E+06,1.10E+06,1.09E+06,1.09E+06
8,8,16,100,936905,936978,950948,941610.3333
8,8,32,0,2.73E+06,2.74E+06,2.71E+06,2.73E+06
8,8,32,20,1.88E+06,1.87E+06,1.90E+06,1.88E+06
8,8,32,40,1.42E+06,1.42E+06,1.44E+06,1.43E+06
8,8,32,60,1.17E+06,1.19E+06,1.18E+06,1.18E+06
8,8,32,80,1.00E+06,998636,975088,9.92E+05
8,8,32,100,856798,852771,851422,853663.6667
8,8,128,0,1.61E+06,1.64E+06,1.63E+06,1.63E+06
8,8,128,20,1.26E+06,1.24E+06,1.28E+06,1.26E+06
8,8,128,40,998744,997618,999718,998693.3333
8,8,128,60,832858,868465,848742,850021.6667
8,8,128,80,726349,714826,722473,721216
8,8,128,100,632426,620304,620978,624569.3333
8,8,256,0,1.02E+06,1.05E+06,1.06E+06,1.04E+06
8,8,256,20,838413,792958,798929,810100
8,8,256,40,734275,682100,722591,712988.6667
8,8,256,60,630141,600741,619003,616628.3333
8,8,256,80,556690,567040,553595,559108.3333
8,8,256,100,495510,495542,484054,491702
8,16,1,0,719616,721948,719847,720470.3333
8,16,1,20,715490,710205,713215,712970
8,16,1,40,712899,720065,705589,712851
8,16,1,60,694142,693047,695995,694394.6667
8,16,1,80,676260,678959,688040,681086.3333
8,16,1,100,698889,691646,697828,696121
8,16,2,0,1.46E+06,1.46E+06,1.46E+06,1.46E+06
8,16,2,20,1.38E+06,1.36E+06,1.36E+06,1.37E+06
8,16,2,40,1.26E+06,1.25E+06,1.25E+06,1.25E+06
8,16,2,60,1.14E+06,1.13E+06,1.14E+06,1.14E+06
8,16,2,80,1.05E+06,1.05E+06,1.05E+06,1.05E+06
8,16,2,100,1.01E+06,1.01E+06,1.00E+06,1.01E+06
8,16,4,0,3.03E+06,3.01E+06,3.05E+06,3.03E+06
8,16,4,20,2.42E+06,2.42E+06,2.41E+06,2.42E+06
8,16,4,40,2.00E+06,1.97E+06,2.03E+06,2.00E+06
8,16,4,60,1.71E+06,1.73E+06,1.71E+06,1.72E+06
8,16,4,80,1.52E+06,1.50E+06,1.50E+06,1.51E+06
8,16,4,100,1.39E+06,1.39E+06,1.37E+06,1.38E+06
8,16,8,0,4.87E+06,4.85E+06,4.82E+06,4.85E+06
8,16,8,20,3.35E+06,3.42E+06,3.37E+06,3.38E+06
8,16,8,40,2.62E+06,2.59E+06,2.64E+06,2.62E+06
8,16,8,60,2.13E+06,2.16E+06,2.11E+06,2.13E+06
8,16,8,80,1.81E+06,1.83E+06,1.80E+06,1.81E+06
8,16,8,100,1.60E+06,1.62E+06,1.60E+06,1.60E+06
8,16,16,0,6.64E+06,6.58E+06,6.61E+06,6.61E+06
8,16,16,20,4.22E+06,4.28E+06,4.31E+06,4.27E+06
8,16,16,40,3.12E+06,3.16E+06,3.20E+06,3.16E+06
8,16,16,60,2.51E+06,2.50E+06,2.51E+06,2.51E+06
8,16,16,80,2.07E+06,2.06E+06,2.05E+06,2.06E+06
8,16,16,100,1.79E+06,1.81E+06,1.80E+06,1.80E+06
8,16,32,0,5.89E+06,6.01E+06,5.96E+06,5.95E+06
8,16,32,20,4.02E+06,3.99E+06,4.08E+06,4.03E+06
8,16,32,40,2.97E+06,2.91E+06,3.03E+06,2.97E+06
8,16,32,60,2.39E+06,2.42E+06,2.40E+06,2.41E+06
8,16,32,80,1.99E+06,2.01E+06,2.01E+06,2.00E+06
8,16,32,100,1.73E+06,1.72E+06,1.74E+06,1.73E+06
8,16,128,0,3.45E+06,3.52E+06,3.44E+06,3.47E+06
8,16,128,20,2.64E+06,2.65E+06,2.55E+06,2.61E+06
8,16,128,40,2.05E+06,2.12E+06,2.06E+06,2.08E+06
8,16,128,60,1.76E+06,1.70E+06,1.75E+06,1.74E+06
8,16,128,80,1.52E+06,1.54E+06,1.51E+06,1.52E+06
8,16,128,100,1.34E+06,1.35E+06,1.34E+06,1.34E+06
8,16,256,0,1.73E+06,1.79E+06,2.07E+06,1.87E+06
8,16,256,20,1.39E+06,1.50E+06,1.75E+06,1.55E+06
8,16,256,40,1.28E+06,1.24E+06,1.34E+06,1.29E+06
8,16,256,60,1.28E+06,1.16E+06,1.23E+06,1.22E+06
8,16,256,80,983933,1.07E+06,1.12E+06,1056531
8,16,256,100,1.03E+06,1.01E+06,1.01E+06,1.02E+06
8,32,1,0,254240,264531,,259385.5
8,32,1,20,266562,261136,252500,260066
8,32,1,40,283796,270828,281623,278749
8,32,1,60,277618,303263,313476,298119
8,32,1,80,321425,324222,336295,327314
8,32,1,100,304689,334095,331307,323363.6667
8,32,2,0,496232,494117,485249,491866
8,32,2,20,500100,489313,494607,494673.3333
8,32,2,40,486078,460460,,473269
8,32,2,60,488514,506959,517551,504341.3333
8,32,2,80,474351,504132,,489241.5
8,32,2,100,474086,479185,503192,485487.6667
8,32,4,0,1.18E+06,1.23E+06,1.21E+06,1.21E+06
8,32,4,20,910879,959620,946566,939021.6667
8,32,4,40,833558,895351,820932,849947
8,32,4,60,799556,747414,777103,774691
8,32,4,80,720048,707364,715547,714319.6667
8,32,4,100,654082,726015,657966,679354.3333
8,32,8,0,2.05E+06,2.19E+06,2.07E+06,2.10E+06
8,32,8,20,1.62E+06,1.54E+06,1.46E+06,1.54E+06
8,32,8,40,1.18E+06,1.02E+06,1.20E+06,1.13E+06
8,32,8,60,962562,1.04E+06,976103,993001.6667
8,32,8,80,955443,853512,889274,899409.6667
8,32,8,100,796809,784517,817025,799450.3333
8,32,32,0,5.34E+06,4.70E+06,5.13E+06,5.06E+06
8,32,32,20,1.81E+06,2.05E+06,1.73E+06,1.86E+06
8,32,32,40,1.39E+06,1.49E+06,1.58E+06,1.49E+06
8,32,32,60,1.21E+06,1.13E+06,1.18E+06,1.17E+06
8,32,32,80,999498,1.02E+06,987075,1001197.667
8,32,32,100,858774,950957,878360,896030.3333
8,32,128,0,2.48E+06,2.80E+06,2.97E+06,2.75E+06
8,32,128,20,1.56E+06,1.41E+06,1.52E+06,1.50E+06
8,32,128,40,1.10E+06,1.18E+06,1.08E+06,1.12E+06
8,32,128,60,836884,858211,884392,859829
8,32,128,80,781178,724125,747338,750880.3333
8,32,128,100,645151,661726,645257,650711.3333
8,32,256,0,1.17E+06,939730,1.30E+06,1.14E+06
8,32,256,20,849800,859684,789744,833076
8,32,256,40,709505,692864,784443,728937.3333
8,32,256,60,497958,615428,620750,578045.3333
8,32,256,80,580610,535472,551245,555775.6667
8,32,256,100,479398,464232,570706,504778.6667
2,32,16,0,889671,750440,812024,817378.3333
2,32,16,20,495812,522212,432848,483624
2,32,16,40,352849,380400,361215,364821.3333
2,32,16,60,312117,349886,296835,319612.6667
2,32,16,80,326956,265948,309307,300737
2,32,16,100,311704,288734,228524,276320.6667
4,32,16,0,1.71E+06,1.78E+06,1.75E+06,1.74E+06
4,32,16,20,950086,873861,940961,921636
4,32,16,40,757949,758079,741706,752578
4,32,16,60,572776,624309,635040,610708.3333
4,32,16,80,563602,518294,605941,562612.3333
4,32,16,100,533686,504960,516915,518520.3333
8,32,16,0,3.30E+06,3.29E+06,3.27E+06,3.28E+06
8,32,16,20,1.90E+06,1.88E+06,1.71E+06,1.83E+06
8,32,16,40,1.41E+06,1.50E+06,1.39E+06,1.43E+06
8,32,16,60,1.22E+06,1.09E+06,1.11E+06,1.14E+06
8,32,16,80,1.02E+06,1.03E+06,863712,9.71E+05
8,32,16,100,825378,872041,898318,865245.6667
2,2,64,0,111547,110486,110699,110910.6667
2,2,64,20,90910.7,92475.4,92250,91878.7
2,2,64,40,77402.2,78639.2,78469.2,78170.2
2,2,64,60,66870.6,65001.4,66310.7,66060.9
2,2,64,80,58990.6,58991.8,59190.3,59057.56667
2,2,64,100,51798.1,52707,52110.3,52205.13333
2,4,64,0,242659,242054,240026,241579.6667
2,4,64,20,196595,193843,188600,193012.6667
2,4,64,40,159606,156021,150786,155471
2,4,64,60,135169,135288,140567,137008
2,4,64,80,120768,119055,119958,119927
2,4,64,100,105718,107014,104274,105668.6667
2,8,64,0,536561,537785,536149,536831.6667
2,8,64,20,417629,410827,422118,416858
2,8,64,40,339211,341179,336625,339005
2,8,64,60,287553,283461,287933,286315.6667
2,8,64,80,245988,245384,247775,246382.3333
2,8,64,100,221696,218959,223460,221371.6667
2,16,64,0,1.23E+06,1.23E+06,1.23E+06,1.23E+06
2,16,64,20,916128,928838,930022,924996
2,16,64,40,717315,734793,733406,728504.6667
2,16,64,60,597316,595833,597504,596884.3333
2,16,64,80,521000,508277,499876,509717.6667
2,16,64,100,448487,444394,448939,447273.3333
2,32,64,0,1.06E+06,890432,1.04E+06,9.98E+05
2,32,64,20,390043,537392,557174,494869.6667
2,32,64,40,383939,322375,368880,358398
2,32,64,60,276847,292646,280932,283475
2,32,64,80,265479,275976,228152,256535.6667
2,32,64,100,212767,236658,233892,227772.3333
4,2,64,0,220432,222469,222012,221637.6667
4,2,64,20,171505,171236,171946,171562.3333
4,2,64,40,137555,138093,140545,138731
4,2,64,60,114079,116931,116578,115862.6667
4,2,64,80,100407,100405,102004,100938.6667
4,2,64,100,88574.9,86163,86619.7,87119.2
4,4,64,0,469988,475463,471553,472334.6667
4,4,64,20,358424,362155,360467,360348.6667
4,4,64,40,290714,282693,289700,287702.3333
4,4,64,60,242968,242282,240703,241984.3333
4,4,64,80,205713,202286,208637,205545.3333
4,4,64,100,182552,185635,180057,182748
4,8,64,0,1.06E+06,1.04E+06,1.05E+06,1.05E+06
4,8,64,20,770237,770685,773907,771609.6667
4,8,64,40,619411,601400,607364,609391.6667
4,8,64,60,515380,510831,514321,513510.6667
4,8,64,80,436565,439208,440786,438853
4,8,64,100,385044,376824,376456,379441.3333
4,16,64,0,2.42E+06,2.42E+06,2.46E+06,2.43E+06
4,16,64,20,1.71E+06,1.72E+06,1.72E+06,1.72E+06
4,16,64,40,1.35E+06,1.34E+06,1.34E+06,1.34E+06
4,16,64,60,1.10E+06,1.09E+06,1.08E+06,1.09E+06
4,16,64,80,941122,936680,921265,933022.3333
4,16,64,100,795741,814057,815776,808524.6667
4,32,64,0,2.00E+06,2.00E+06,2.12E+06,2.04E+06
4,32,64,20,960989,902095,942041,935041.6667
4,32,64,40,688073,651036,743258,694122.3333
4,32,64,60,631884,521402,586592,579959.3333
4,32,64,80,499173,544224,593248,545548.3333
4,32,64,100,424586,435428,402969,420994.3333
8,2,64,0,440494,444625,441614,442244.3333
8,2,64,20,331108,335234,336957,334433
8,2,64,40,265064,262200,268982,265415.3333
8,2,64,60,219236,223234,216389,219619.6667
8,2,64,80,187267,188667,184864,186932.6667
8,2,64,100,168200,164577,165274,166017
8,4,64,0,950989,950689,945793,949157
8,4,64,20,683836,687518,680648,684000.6667
8,4,64,40,547075,554910,550943,550976
8,4,64,60,455167,458350,456163,456560
8,4,64,80,368328,387275,391498,382367
8,4,64,100,341257,339830,335929,339005.3333
8,8,64,0,2.11E+06,2.10E+06,2.10E+06,2.10E+06
8,8,64,20,1.48E+06,1.48E+06,1.46E+06,1.47E+06
8,8,64,40,1.16E+06,1.16E+06,1.15E+06,1.16E+06
8,8,64,60,958243,954946,955499,956229.3333
8,8,64,80,821046,818766,803415,814409
8,8,64,100,702649,697579,700584,700270.6667
8,16,64,0,4.77E+06,4.83E+06,4.76E+06,4.78E+06
8,16,64,20,3.24E+06,3.35E+06,3.27E+06,3.29E+06
8,16,64,40,2.51E+06,2.53E+06,2.53E+06,2.52E+06
8,16,64,60,2.04E+06,2.07E+06,2.06E+06,2.05E+06
8,16,64,80,1.73E+06,1.75E+06,1.77E+06,1.75E+06
8,16,64,100,1.51E+06,1.53E+06,1.51E+06,1.52E+06
8,32,64,0,4.30E+06,4.30E+06,4.00E+06,4.20E+06
8,32,64,20,1.59E+06,1.70E+06,1.75E+06,1.68E+06
8,32,64,40,1.40E+06,1.24E+06,1.22E+06,1.29E+06
8,32,64,60,983479,1.05E+06,1.08E+06,1036719.667
8,32,64,80,943937,875351,905439,908242.3333
8,32,64,100,840372,834323,766207,813634
